NNP	0	早	-2.70805
NNP	0	필	-2.7191
NNP	0	기	-2.72398
NNP	0	異	-2.72458
NNP	0	데	-2.73274
NNP	0	낙	-2.76362
NNP	0	銀	-2.77259
NNP	0	博	-2.77259
NNP	0	畵	-2.77259
NNP	0	邪	-2.77259
NNP	0	燒	-2.77259
NNP	0	唯	-2.77259
NNP	0	禹	-2.77259
NNP	0	權	-2.77259
NNP	0	印	-2.77259
NNP	0	吳	-2.77259
NNP	0	짝	-2.77259
NNP	0	皇	-2.77259
NNP	0	烏	-2.77259
NNP	0	性	-2.77259
NNP	0	本	-2.78809
NNP	0	걱	-2.79728
NNP	0	良	-2.80336
NNP	0	望	-2.80336
NNP	0	端	-2.83321
NNP	0	링	-2.83321
NNP	0	部	-2.83321
NNP	0	視	-2.83321
NNP	0	侍	-2.83321
NNP	0	從	-2.83321
NNP	0	銅	-2.83321
NNP	0	舞	-2.83321
NNP	0	몸	-2.84054
NNP	0	몽	-2.84781
NNP	0	객	-2.84988
NNP	0	作	-2.8622
NNP	0	赤	-2.8622
NNP	0	司	-2.8622
NNP	0	우	-2.87148
NNP	0	곧	-2.87168
NNP	0	不	-2.8751
NNP	0	强	-2.89037
NNP	0	狂	-2.89037
NNP	0	職	-2.89037
NNP	0	夏	-2.89037
NNP	0	象	-2.89037
NNP	0	歌	-2.89037
NNP	0	科	-2.89037
NNP	0	올	-2.90264
NNP	0	修	-2.92674
NNP	0	鳳	-2.94444
NNP	0	接	-2.94444
NNP	0	轉	-2.94444
NNP	0	綠	-2.94444
NNP	0	찹	-2.94444
NNP	0	遊	-2.94444
NNP	0	g	-2.94632
NNP	0	좋	-2.95282
NNP	0	엉	-2.96183
NNP	0	《	-2.96527
NNP	0	圓	-2.97041
NNP	0	兩	-2.97041
NNP	0	孝	-2.97041
NNP	0	V	-2.97738
NNP	0	國	-2.97893
NNP	0	먹	-2.99305
NNP	0	핀	-2.99573
NNP	0	팝	-2.99573
NNP	0	社	-2.99573
NNP	0	흑	-2.99573
NNP	0	苦	-2.99573
NNP	0	몫	-2.99573
NNP	0	支	-2.99573
NNP	0	王	-2.99573
NNP	0	雪	-2.99573
NNP	0	路	-2.99573
NNP	0	勞	-2.99573
NNP	0	호	-3.00493
NNP	0	情	-3.02042
NNP	0	긴	-3.02042
NNP	0	P	-3.02195
NNP	0	희	-3.03855
NNP	0	易	-3.04452
NNP	0	學	-3.04452
NNP	0	몬	-3.04452
NNP	0	府	-3.04452
NNP	0	핑	-3.04452
NNP	0	찍	-3.04452
NNP	0	吏	-3.04452
NNP	0	會	-3.04452
NNP	0	힘	-3.04452
NNP	0	未	-3.04452
NNP	0	四	-3.06473
NNP	0	所	-3.06805
NNP	0	善	-3.06805
NNP	0	陰	-3.09104
NNP	0	靈	-3.09104
NNP	0	好	-3.09104
NNP	0	釋	-3.09104
NNP	0	삭	-3.09104
NNP	0	熱	-3.09104
NNP	0	受	-3.09104
NNP	0	飮	-3.09104
NNP	0	極	-3.09104
NNP	0	迎	-3.09104
NNP	0	歲	-3.09104
NNP	0	迷	-3.09104
NNP	0	堂	-3.09104
NNP	0	木	-3.10608
NNP	0	멀	-3.11795
NNP	0	E	-3.11795
NNP	0	富	-3.1209
NNP	0	龍	-3.1209
